script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
medical_08,baseline,0,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,baseline,0,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,baseline,0,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,baseline,0,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,baseline,1,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,baseline,1,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,baseline,1,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,baseline,1,20,What remote cardiac monitoring integration is the company evaluating?,F8,I don't know,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,baseline,1,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,baseline,2,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,baseline,2,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,baseline,2,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,baseline,2,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,baseline,2,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,baseline,3,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,baseline,3,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,baseline,3,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,baseline,3,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,baseline,3,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,baseline,4,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,baseline,4,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,baseline,4,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,baseline,4,20,What remote cardiac monitoring integration is the company evaluating?,F8,I don't know,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,baseline,4,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,rolling_summary,0,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,rolling_summary,0,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,rolling_summary,0,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,rolling_summary,0,20,What remote cardiac monitoring integration is the company evaluating?,F8,I don't know,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,rolling_summary,0,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,rolling_summary,1,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,rolling_summary,1,10,How many matching identifiers are required before each visit?,F2,Two matching identifiers are required before each visit.,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,rolling_summary,1,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,rolling_summary,1,20,What remote cardiac monitoring integration is the company evaluating?,F8,I don't know,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,rolling_summary,1,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,rolling_summary,2,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,rolling_summary,2,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,rolling_summary,2,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,rolling_summary,2,20,What remote cardiac monitoring integration is the company evaluating?,F8,I don't know,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,rolling_summary,2,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,rolling_summary,3,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,rolling_summary,3,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,rolling_summary,3,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,rolling_summary,3,20,What remote cardiac monitoring integration is the company evaluating?,F8,I don't know,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,rolling_summary,3,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,rolling_summary,4,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,rolling_summary,4,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,rolling_summary,4,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,rolling_summary,4,20,What remote cardiac monitoring integration is the company evaluating?,F8,I don't know,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,rolling_summary,4,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,hierarchical,0,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,hierarchical,0,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,hierarchical,0,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,hierarchical,0,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,hierarchical,0,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,hierarchical,1,5,What encryption standard is used for telehealth session recordings?,F1,NIST or HITRUST cybersecurity measures are required for telehealth session recordings.,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,hierarchical,1,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,hierarchical,1,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,hierarchical,1,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,hierarchical,1,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,hierarchical,2,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,hierarchical,2,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,hierarchical,2,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,hierarchical,2,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,hierarchical,2,25,What did the breach simulation expose?,F6,Breach simulation exposed delays in investigation due to lack of clear escalation matrix and coordination.,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,hierarchical,3,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,hierarchical,3,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,hierarchical,3,15,What limitation applies to nurse practitioners in Florida?,F3,Nurse practitioners in Florida have supervisory obligations linked to state licensure and facility credentialing policies.,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,hierarchical,3,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,hierarchical,3,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,hierarchical,4,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,hierarchical,4,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,hierarchical,4,15,What limitation applies to nurse practitioners in Florida?,F3,I don't know,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,hierarchical,4,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,hierarchical,4,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,rag,0,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,rag,0,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,rag,0,15,What limitation applies to nurse practitioners in Florida?,F3,Nurse practitioners in Florida have state-specific supervision laws requiring physician supervision for telehealth consultations.,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,rag,0,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,rag,0,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,rag,1,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,rag,1,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,rag,1,15,What limitation applies to nurse practitioners in Florida?,F3,Nurse practitioners in Florida require physician supervision for telehealth consultations.,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,rag,1,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,rag,1,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,rag,2,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,rag,2,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,rag,2,15,What limitation applies to nurse practitioners in Florida?,F3,Nurse practitioners in Florida require physician supervision for telehealth consultations.,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,rag,2,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,rag,2,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,rag,3,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,rag,3,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,rag,3,15,What limitation applies to nurse practitioners in Florida?,F3,Nurse practitioners in Florida require physician supervision for telehealth consultations.,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,rag,3,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,rag,3,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_08,rag,4,5,What encryption standard is used for telehealth session recordings?,F1,I don't know,"[""AES-256"", ""Telehealth session recordings are encrypted with AES-256"", ""All telehealth session recordings are encrypted with AES-256.""]"
medical_08,rag,4,10,How many matching identifiers are required before each visit?,F2,I don't know,"[""Two matching identifiers"", ""Patient identity verification requires two matching identifiers"", ""Patient identity verification requires two matching identifiers before each visit.""]"
medical_08,rag,4,15,What limitation applies to nurse practitioners in Florida?,F3,Nurse practitioners in Florida require physician supervision for telehealth consultations.,"[""They require physician oversight"", ""Nurse practitioners cannot independently treat patients in Florida without physician oversight""]"
medical_08,rag,4,20,What remote cardiac monitoring integration is the company evaluating?,F8,Connected medical device capabilities for chronic cardiac patients.,"[""Remote cardiac monitoring integrations"", ""The company is evaluating remote cardiac monitoring integrations""]"
medical_08,rag,4,25,What did the breach simulation expose?,F6,I don't know,"[""Delayed incident escalation procedures"", ""The breach simulation exposed delayed incident escalation procedures"", ""A breach simulation last month exposed delayed incident escalation procedures.""]"
medical_09,baseline,0,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,baseline,0,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,baseline,0,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,baseline,0,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,baseline,0,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,baseline,1,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,baseline,1,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,baseline,1,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,baseline,1,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,baseline,1,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,baseline,2,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,baseline,2,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,baseline,2,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,baseline,2,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,baseline,2,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,baseline,3,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,baseline,3,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,baseline,3,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,baseline,3,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,baseline,3,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,baseline,4,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,baseline,4,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,baseline,4,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,baseline,4,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,baseline,4,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,rolling_summary,0,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,rolling_summary,0,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,rolling_summary,0,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,rolling_summary,0,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,rolling_summary,0,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,rolling_summary,1,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,rolling_summary,1,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,rolling_summary,1,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,rolling_summary,1,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,rolling_summary,1,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,rolling_summary,2,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,rolling_summary,2,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,rolling_summary,2,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,rolling_summary,2,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,rolling_summary,2,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,rolling_summary,3,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,rolling_summary,3,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,rolling_summary,3,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,rolling_summary,3,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,rolling_summary,3,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,rolling_summary,4,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,rolling_summary,4,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,rolling_summary,4,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
medical_09,rolling_summary,4,20,What version is the informed consent document currently on?,F7,I don't know,"[""version 2.3"", ""The informed consent document is currently on version 2.3.""]"
medical_09,rolling_summary,4,25,When is the first IRB review meeting scheduled?,F8,I don't know,"[""September 18"", ""The first IRB review meeting is scheduled for September 18.""]"
medical_09,hierarchical,0,5,What is the enrollment cap for the study?,F1,I don't know,"[""120 participants"", ""The study enrollment cap is 120 participants.""]"
medical_09,hierarchical,0,10,Within how many hours must serious adverse events be reported to the IRB?,F4,I don't know,"[""within 48 hours"", ""Serious adverse events must be reported to the IRB within 48 hours.""]"
medical_09,hierarchical,0,15,What is the name of the sponsor organization?,F6,I don't know,"[""Horizon Therapeutics Research Group"", ""The sponsor organization is Horizon Therapeutics Research Group.""]"
