script_id,strategy,repetition,turn,question,target_fact_id,agent_response,ground_truth
travel_08,rolling_summary,4,25,What parts does the rental company allege damage to?,F5,I don't know,"[""The windshield and front grille"", ""The rental company alleges damage to the windshield and front grille"", ""The rental company alleges damage to the windshield and front grille.""]"
travel_08,hierarchical,0,5,What does the rental contract number end with?,F1,I don't know,"[""Contract ending in 8842"", ""The rental contract number ends with 8842"", ""The rental contract number ends with 8842.""]"
travel_08,hierarchical,0,10,To which branch was the SUV returned?,F2,I don't know,"[""Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch on 3 February.""]"
travel_08,hierarchical,0,15,Into which currency does the user want every reimbursement estimate converted?,F3,US currency,"[""Converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars.""]"
travel_08,hierarchical,0,20,What does the user refuse to authorize while the dispute is unresolved?,F4,Additional withdrawals from the stored payment method.,"[""Authorizing direct debit payments"", ""The user refuses to authorize direct debit payments while the dispute is unresolved"", ""The user refuses to authorize direct debit payments while the dispute is unresolved.""]"
travel_08,hierarchical,0,25,What parts does the rental company allege damage to?,F5,Windshield crack and front-end damage alleged by the rental company.,"[""The windshield and front grille"", ""The rental company alleges damage to the windshield and front grille"", ""The rental company alleges damage to the windshield and front grille.""]"
travel_08,hierarchical,1,5,What does the rental contract number end with?,F1,I don't know,"[""Contract ending in 8842"", ""The rental contract number ends with 8842"", ""The rental contract number ends with 8842.""]"
travel_08,hierarchical,1,10,To which branch was the SUV returned?,F2,I don't know,"[""Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch on 3 February.""]"
travel_08,hierarchical,1,15,Into which currency does the user want every reimbursement estimate converted?,F3,US currency,"[""Converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars.""]"
travel_08,hierarchical,1,20,What does the user refuse to authorize while the dispute is unresolved?,F4,Additional withdrawals or automatic payment processing through the stored payment method.,"[""Authorizing direct debit payments"", ""The user refuses to authorize direct debit payments while the dispute is unresolved"", ""The user refuses to authorize direct debit payments while the dispute is unresolved.""]"
travel_08,hierarchical,1,25,What parts does the rental company allege damage to?,F5,"Windshield (crack), front end, and possibly other areas implied but windshield crack is explicitly mentioned.","[""The windshield and front grille"", ""The rental company alleges damage to the windshield and front grille"", ""The rental company alleges damage to the windshield and front grille.""]"
travel_08,hierarchical,2,5,What does the rental contract number end with?,F1,I don't know,"[""Contract ending in 8842"", ""The rental contract number ends with 8842"", ""The rental contract number ends with 8842.""]"
travel_08,hierarchical,2,10,To which branch was the SUV returned?,F2,I don't know,"[""Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch on 3 February.""]"
travel_08,hierarchical,2,15,Into which currency does the user want every reimbursement estimate converted?,F3,US currency,"[""Converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars.""]"
travel_08,hierarchical,2,20,What does the user refuse to authorize while the dispute is unresolved?,F4,Additional withdrawals from the stored payment method.,"[""Authorizing direct debit payments"", ""The user refuses to authorize direct debit payments while the dispute is unresolved"", ""The user refuses to authorize direct debit payments while the dispute is unresolved.""]"
travel_08,hierarchical,2,25,What parts does the rental company allege damage to?,F5,I don't know,"[""The windshield and front grille"", ""The rental company alleges damage to the windshield and front grille"", ""The rental company alleges damage to the windshield and front grille.""]"
travel_08,hierarchical,3,5,What does the rental contract number end with?,F1,I don't know,"[""Contract ending in 8842"", ""The rental contract number ends with 8842"", ""The rental contract number ends with 8842.""]"
travel_08,hierarchical,3,10,To which branch was the SUV returned?,F2,I don't know,"[""Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch on 3 February.""]"
travel_08,hierarchical,3,15,Into which currency does the user want every reimbursement estimate converted?,F3,US currency,"[""Converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars.""]"
travel_08,hierarchical,3,20,What does the user refuse to authorize while the dispute is unresolved?,F4,The user refuses to authorize additional withdrawals or automatic payment processing while the dispute is unresolved.,"[""Authorizing direct debit payments"", ""The user refuses to authorize direct debit payments while the dispute is unresolved"", ""The user refuses to authorize direct debit payments while the dispute is unresolved.""]"
travel_08,hierarchical,3,25,What parts does the rental company allege damage to?,F5,The rental company alleges damage to the SUV's front-end and windshield.,"[""The windshield and front grille"", ""The rental company alleges damage to the windshield and front grille"", ""The rental company alleges damage to the windshield and front grille.""]"
travel_08,hierarchical,4,5,What does the rental contract number end with?,F1,I don't know,"[""Contract ending in 8842"", ""The rental contract number ends with 8842"", ""The rental contract number ends with 8842.""]"
travel_08,hierarchical,4,10,To which branch was the SUV returned?,F2,I don't know,"[""Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch on 3 February.""]"
travel_08,hierarchical,4,15,Into which currency does the user want every reimbursement estimate converted?,F3,US dollars,"[""Converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars.""]"
travel_08,hierarchical,4,20,What does the user refuse to authorize while the dispute is unresolved?,F4,The user refuses to authorize additional withdrawals through the stored payment method while the dispute continues.,"[""Authorizing direct debit payments"", ""The user refuses to authorize direct debit payments while the dispute is unresolved"", ""The user refuses to authorize direct debit payments while the dispute is unresolved.""]"
travel_08,hierarchical,4,25,What parts does the rental company allege damage to?,F5,Front-end damage and a windshield crack.,"[""The windshield and front grille"", ""The rental company alleges damage to the windshield and front grille"", ""The rental company alleges damage to the windshield and front grille.""]"
travel_08,rag,0,5,What does the rental contract number end with?,F1,I don't know,"[""Contract ending in 8842"", ""The rental contract number ends with 8842"", ""The rental contract number ends with 8842.""]"
travel_08,rag,0,10,To which branch was the SUV returned?,F2,I don't know,"[""Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch on 3 February.""]"
travel_08,rag,0,15,Into which currency does the user want every reimbursement estimate converted?,F3,US currency,"[""Converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars.""]"
travel_08,rag,0,20,What does the user refuse to authorize while the dispute is unresolved?,F4,Additional automatic withdrawals through the stored payment method.,"[""Authorizing direct debit payments"", ""The user refuses to authorize direct debit payments while the dispute is unresolved"", ""The user refuses to authorize direct debit payments while the dispute is unresolved.""]"
travel_08,rag,0,25,What parts does the rental company allege damage to?,F5,Windshield and front-end damage to the SUV.,"[""The windshield and front grille"", ""The rental company alleges damage to the windshield and front grille"", ""The rental company alleges damage to the windshield and front grille.""]"
travel_08,rag,1,5,What does the rental contract number end with?,F1,I don't know,"[""Contract ending in 8842"", ""The rental contract number ends with 8842"", ""The rental contract number ends with 8842.""]"
travel_08,rag,1,10,To which branch was the SUV returned?,F2,I don't know,"[""Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch on 3 February.""]"
travel_08,rag,1,15,Into which currency does the user want every reimbursement estimate converted?,F3,US dollars,"[""Converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars.""]"
travel_08,rag,1,20,What does the user refuse to authorize while the dispute is unresolved?,F4,Additional withdrawals from the stored payment method.,"[""Authorizing direct debit payments"", ""The user refuses to authorize direct debit payments while the dispute is unresolved"", ""The user refuses to authorize direct debit payments while the dispute is unresolved.""]"
travel_08,rag,1,25,What parts does the rental company allege damage to?,F5,"Front-end damage to the SUV, specifically noting a crack compared to dashcam footage showing no visible damage.","[""The windshield and front grille"", ""The rental company alleges damage to the windshield and front grille"", ""The rental company alleges damage to the windshield and front grille.""]"
travel_08,rag,2,5,What does the rental contract number end with?,F1,I don't know,"[""Contract ending in 8842"", ""The rental contract number ends with 8842"", ""The rental contract number ends with 8842.""]"
travel_08,rag,2,10,To which branch was the SUV returned?,F2,I don't know,"[""Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch on 3 February.""]"
travel_08,rag,2,15,Into which currency does the user want every reimbursement estimate converted?,F3,US dollars,"[""Converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars.""]"
travel_08,rag,2,20,What does the user refuse to authorize while the dispute is unresolved?,F4,Additional withdrawals from the stored payment method.,"[""Authorizing direct debit payments"", ""The user refuses to authorize direct debit payments while the dispute is unresolved"", ""The user refuses to authorize direct debit payments while the dispute is unresolved.""]"
travel_08,rag,2,25,What parts does the rental company allege damage to?,F5,"Front-end parts of the SUV, as indicated by the dashcam footage contesting front-end damage claims.","[""The windshield and front grille"", ""The rental company alleges damage to the windshield and front grille"", ""The rental company alleges damage to the windshield and front grille.""]"
travel_08,rag,3,5,What does the rental contract number end with?,F1,I don't know,"[""Contract ending in 8842"", ""The rental contract number ends with 8842"", ""The rental contract number ends with 8842.""]"
travel_08,rag,3,10,To which branch was the SUV returned?,F2,I don't know,"[""Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch on 3 February.""]"
travel_08,rag,3,15,Into which currency does the user want every reimbursement estimate converted?,F3,US dollars,"[""Converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars.""]"
travel_08,rag,3,20,What does the user refuse to authorize while the dispute is unresolved?,F4,Additional withdrawals of the disputed amount through the stored payment method.,"[""Authorizing direct debit payments"", ""The user refuses to authorize direct debit payments while the dispute is unresolved"", ""The user refuses to authorize direct debit payments while the dispute is unresolved.""]"
travel_08,rag,3,25,What parts does the rental company allege damage to?,F5,The conversation does not specify which parts the rental company alleges are damaged.,"[""The windshield and front grille"", ""The rental company alleges damage to the windshield and front grille"", ""The rental company alleges damage to the windshield and front grille.""]"
travel_08,rag,4,5,What does the rental contract number end with?,F1,I don't know,"[""Contract ending in 8842"", ""The rental contract number ends with 8842"", ""The rental contract number ends with 8842.""]"
travel_08,rag,4,10,To which branch was the SUV returned?,F2,I don't know,"[""Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch"", ""The SUV was returned to Vancouver Downtown Branch on 3 February.""]"
travel_08,rag,4,15,Into which currency does the user want every reimbursement estimate converted?,F3,US currency,"[""Converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars"", ""The user wants every reimbursement estimate converted into US dollars.""]"
travel_08,rag,4,20,What does the user refuse to authorize while the dispute is unresolved?,F4,Additional withdrawals through the stored payment method.,"[""Authorizing direct debit payments"", ""The user refuses to authorize direct debit payments while the dispute is unresolved"", ""The user refuses to authorize direct debit payments while the dispute is unresolved.""]"
travel_08,rag,4,25,What parts does the rental company allege damage to?,F5,Front-end damage to the SUV.,"[""The windshield and front grille"", ""The rental company alleges damage to the windshield and front grille"", ""The rental company alleges damage to the windshield and front grille.""]"
travel_09,baseline,0,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,baseline,0,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,baseline,0,15,After how many hours was the suitcase delivered to the hotel?,F7,More than 48 hours after arrival.,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,baseline,0,20,What report did the airline issue at the airport?,F6,Property Irregularity Report (PIR) with a reference number issued at the airport upon arrival.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,baseline,0,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,baseline,1,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,baseline,1,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,baseline,1,15,After how many hours was the suitcase delivered to the hotel?,F7,The suitcase was delivered after more than 48 hours.,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,baseline,1,20,What report did the airline issue at the airport?,F6,Property Irregularity Report (PIR) or a similar reference number was issued immediately after arrival.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,baseline,1,25,How much did the traveler spend on replacement clothing and toiletries?,F8,The exact amount spent on replacement clothing and toiletries was not mentioned.,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,baseline,2,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,baseline,2,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,baseline,2,15,After how many hours was the suitcase delivered to the hotel?,F7,More than 48 hours (over two days).,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,baseline,2,20,What report did the airline issue at the airport?,F6,Property Irregularity Report (PIR) was issued at the airport for the delayed baggage.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,baseline,2,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,baseline,3,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,baseline,3,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,baseline,3,15,After how many hours was the suitcase delivered to the hotel?,F7,More than 48 hours (over two days) after the Lisbon connection.,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,baseline,3,20,What report did the airline issue at the airport?,F6,Property Irregularity Report (PIR) was issued at the airport upon arrival.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,baseline,3,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,baseline,4,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,baseline,4,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,baseline,4,15,After how many hours was the suitcase delivered to the hotel?,F7,More than 48 hours after the flight connection.,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,baseline,4,20,What report did the airline issue at the airport?,F6,Property Irregularity Report (PIR).,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,baseline,4,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,rolling_summary,0,5,Which city was the final destination on the itinerary?,F1,Spain was the final destination on the itinerary via Lisbon connection.,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,rolling_summary,0,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,rolling_summary,0,15,After how many hours was the suitcase delivered to the hotel?,F7,I don't know,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,rolling_summary,0,20,What report did the airline issue at the airport?,F6,Property Irregularity Report (PIR),"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,rolling_summary,0,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,rolling_summary,1,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,rolling_summary,1,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,rolling_summary,1,15,After how many hours was the suitcase delivered to the hotel?,F7,I don't know,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,rolling_summary,1,20,What report did the airline issue at the airport?,F6,Property Irregularity Report (PIR) or reference number.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,rolling_summary,1,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,rolling_summary,2,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,rolling_summary,2,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,rolling_summary,2,15,After how many hours was the suitcase delivered to the hotel?,F7,I don't know,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,rolling_summary,2,20,What report did the airline issue at the airport?,F6,A Property Irregularity Report (PIR) or reference number was issued immediately after arrival.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,rolling_summary,2,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,rolling_summary,3,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,rolling_summary,3,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,rolling_summary,3,15,After how many hours was the suitcase delivered to the hotel?,F7,I don't know,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,rolling_summary,3,20,What report did the airline issue at the airport?,F6,The airline issued a Property Irregularity Report at the airport.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,rolling_summary,3,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,rolling_summary,4,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,rolling_summary,4,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,rolling_summary,4,15,After how many hours was the suitcase delivered to the hotel?,F7,I don't know,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,rolling_summary,4,20,What report did the airline issue at the airport?,F6,A Property Irregularity Report (PIR) with a reference number.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,rolling_summary,4,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,hierarchical,0,5,Which city was the final destination on the itinerary?,F1,Spain was the final destination on the itinerary.,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,hierarchical,0,10,Within how many days must the traveler submit a baggage delay claim?,F3,Within 21 days from the date the baggage was made available to submit a delayed baggage claim.,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,hierarchical,0,15,After how many hours was the suitcase delivered to the hotel?,F7,The suitcase was delivered after more than 48 hours (over two days) from arrival.,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,hierarchical,0,20,What report did the airline issue at the airport?,F6,Property Irregularity Report (PIR),"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,hierarchical,0,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,hierarchical,1,5,Which city was the final destination on the itinerary?,F1,The final destination on the itinerary was Spain.,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,hierarchical,1,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,hierarchical,1,15,After how many hours was the suitcase delivered to the hotel?,F7,I don't know,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,hierarchical,1,20,What report did the airline issue at the airport?,F6,Property Irregularity Report (PIR),"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,hierarchical,1,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,hierarchical,2,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,hierarchical,2,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,hierarchical,2,15,After how many hours was the suitcase delivered to the hotel?,F7,I don't know,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,hierarchical,2,20,What report did the airline issue at the airport?,F6,Property Irregularity Report (reference number),"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,hierarchical,2,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,hierarchical,3,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,hierarchical,3,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,hierarchical,3,15,After how many hours was the suitcase delivered to the hotel?,F7,"More than 48 hours after the flight, as the suitcase arrived two days late.","[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,hierarchical,3,20,What report did the airline issue at the airport?,F6,Property Irregularity Report was issued by the airline at the airport.,"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,hierarchical,3,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,hierarchical,4,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,hierarchical,4,10,Within how many days must the traveler submit a baggage delay claim?,F3,Within 21 days from the date the baggage was made available to the traveler.,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,hierarchical,4,15,After how many hours was the suitcase delivered to the hotel?,F7,The suitcase was delivered after more than 48 hours (over two days) delay.,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
travel_09,hierarchical,4,20,What report did the airline issue at the airport?,F6,Property Irregularity Report (PIR),"[""A Property Irregularity Report"", ""The airline issued a Property Irregularity Report."", ""The airline issued a Property Irregularity Report at the airport.""]"
travel_09,hierarchical,4,25,How much did the traveler spend on replacement clothing and toiletries?,F8,I don't know,"[""210 euros"", ""The traveler spent 210 euros."", ""The traveler spent 210 euros on replacement clothing and toiletries.""]"
travel_09,rag,0,5,Which city was the final destination on the itinerary?,F1,Spain,"[""Madrid"", ""The itinerary ended in Madrid."", ""The trip was booked on a single itinerary from Toronto to Madrid via Lisbon.""]"
travel_09,rag,0,10,Within how many days must the traveler submit a baggage delay claim?,F3,I don't know,"[""The claim must be submitted within 21 days."", ""There is a 21-day filing window."", ""The traveler must submit any baggage delay claim within 21 days.""]"
travel_09,rag,0,15,After how many hours was the suitcase delivered to the hotel?,F7,More than 48 hours after the suitcase was first lost.,"[""52 hours"", ""The bag was delivered after 52 hours."", ""The suitcase was eventually delivered to the hotel after 52 hours.""]"
